Date,O3_3hrAvgMax,NO2_3hrAvgMax,PM2.5_3hrAvgMax,PM10_3hrAvgMax,O3_%ER,NO2_%ER,PM2.5_%ER,PM10_%ER
2000-02-21,60.333333333333336,48.333333333333336,13.833333333333337,30.266666666666655,2.622571178819255,3.5283516421515504,0.9002853856634907,1.2460962318564084
2000-02-22,41.666666666666664,16.333333333333332,5.900000000000006,25.066666666666652,1.803902860459372,1.1786789262583586,0.3829905413101464,1.0309098559562857
2000-02-23,66.33333333333333,21.666666666666668,9.566666666666672,21.999999999999986,2.8871101692401924,1.5665546168791566,0.6217459557853022,0.9042195260081876
2000-02-24,53.0,21.666666666666668,8.900000000000006,23.69999999999999,2.300169259729201,1.5665546168791566,0.5782936819385132,0.9744303985342428
2000-02-25,55.666666666666664,18.333333333333332,11.033333333333339,25.466666666666654,2.4172889623522265,1.3239584193160736,0.7174070486605677,1.0474464043260578
2000-02-26,124.66666666666667,23.0,12.600000000000007,34.066666666666656,5.494827961765281,1.663755653043908,0.8196909485314041,1.4036376031383302
2000-02-27,62.333333333333336,10.666666666666666,11.400000000000006,30.699999999999985,2.7106751811929675,0.7681839085539766,0.7413365286596418,1.2640491047614555
2000-02-28,60.333333333333336,22.333333333333332,9.100000000000007,30.53333333333332,2.622571178819255,1.6151435126277924,0.5913273934686325,1.257143776942593
2000-02-29,50.333333333333336,25.0,13.900000000000006,29.433333333333323,2.1831834898130564,1.8097316535250263,0.9046436766419585,1.2115804215888648
2000-03-01,60.333333333333336,23.0,10.900000000000006,23.53333333333332,2.622571178819255,1.663755653043908,0.7087068289125975,0.9675448201933667
2000-03-02,69.0,23.666666666666668,12.466666666666674,31.366666666666656,3.0049018389310733,1.7123910492476302,0.8109818932461321,1.2916751255123815
2000-03-03,106.0,34.666666666666664,13.666666666666673,25.73333333333332,4.653246305692438,2.5182425644553197,0.8893904817672826,1.0584722735846874
2000-03-04,63.666666666666664,36.0,11.200000000000008,34.399999999999984,2.7694532006868444,2.61635438325869,0.7282833803068156,1.4174687109461015
2000-03-05,51.666666666666664,34.666666666666664,11.466666666666674,26.299999999999986,2.2416596427593305,2.5182425644553197,0.7456879539948114,1.0819062405778457
2000-03-06,31.666666666666668,30.666666666666668,7.63333333333334,17.066666666666656,1.3680203728560825,2.2244695794910063,0.4957860506739076,0.7007466078533975
2000-03-07,34.333333333333336,17.0,7.33333333333334,20.69999999999999,1.4840728924898627,1.2270822643539958,0.4762546851576843,0.8505618013758154
2000-03-08,32.333333333333336,17.0,4.700000000000007,17.59999999999999,1.397021055051928,1.2270822643539958,0.3049755135426935,0.7227238845129103
2000-03-09,55.666666666666664,38.666666666666664,10.066666666666675,21.19999999999999,2.4172889623522265,2.8128597950983103,0.6543474801414817,0.8711960101972727
2000-03-10,47.666666666666664,33.333333333333336,8.766666666666673,18.899999999999988,2.066331499444529,2.420224550670147,0.5696054791486382,0.776313592749367
2000-03-11,43.666666666666664,36.0,6.100000000000008,14.499999999999986,1.8913040159385108,2.61635438325869,0.39599894395201396,0.59504801466983
2000-03-12,90.66666666666667,32.0,11.300000000000006,19.599999999999984,3.9669719019496785,2.3223002522158698,0.7348097430559752,0.8051813984375045
2000-03-13,49.0,28.666666666666668,7.866666666666674,18.699999999999985,2.1247407817509556,2.077898922853749,0.5109797375560943,0.7680671667878114
2000-03-14,75.0,20.333333333333332,10.500000000000007,26.299999999999983,3.270426395837722,1.4694465149304614,0.6826106786885777,1.0819062405778457
2000-03-15,32.333333333333336,35.333333333333336,11.333333333333341,30.666666666666647,1.397021055051928,2.5672867426209223,0.7369852912719965,1.2626680015254799
2000-03-16,56.333333333333336,28.666666666666668,16.666666666666675,30.633333333333315,2.446589832958468,2.077898922853749,1.0856788640013715,1.261286917125859
2000-03-17,65.0,26.666666666666668,13.400000000000006,24.399999999999988,2.8282648569528224,1.931538420962009,0.871961082389161,1.003354955628022
2000-03-18,92.0,39.0,19.733333333333338,35.86666666666665,4.026468859694243,2.8374494152997087,1.2867239348455017,1.4783480005702287
2000-03-19,69.0,37.0,12.300000000000004,33.13333333333332,3.0049018389310733,2.689999860905301,0.8000966320676595,1.3649205353496896
2000-03-20,26.0,32.666666666666664,13.266666666666671,24.93333333333332,1.1218492260706814,2.371250692628757,0.8632475118799388,1.0253982745722423
2000-03-21,26.666666666666668,25.333333333333332,4.266666666666672,18.53333333333332,1.1507794804218596,1.8340813568515912,0.27681832314911947,0.7611956606253578
2000-03-22,31.0,27.333333333333332,4.966666666666671,23.23333333333332,1.3390279851797304,1.980301923007688,0.32230694498389667,0.9551519623905103
2000-03-23,35.666666666666664,26.0,8.600000000000007,19.86666666666665,1.5421489669024568,1.8827982359597817,0.5587462810563437,0.8161808327650455
2000-03-24,42.333333333333336,19.0,4.333333333333339,17.199999999999985,1.8330282455886415,1.3724312583431209,0.28114968406625085,0.7062404774133668
2000-03-25,45.0,23.666666666666668,4.0333333333333385,15.933333333333316,1.9496131356394608,1.7123910492476302,0.2616600331481589,0.6540608157088901
2000-03-26,64.33333333333333,28.666666666666668,5.900000000000006,15.733333333333315,2.7988548230204913,2.077898922853749,0.3829905413101464,0.6458243935710373
2000-03-27,77.0,34.666666666666664,11.900000000000006,24.93333333333332,3.359086597855643,2.5182425644553197,0.773976800454923,1.0253982745722423
2000-03-28,73.0,47.0,17.700000000000006,28.43333333333332,3.181842245492472,3.4293678599038424,1.1533776943448704,1.1701769810724683
2000-03-29,61.666666666666664,35.333333333333336,12.966666666666674,26.26666666666665,2.681298779223207,2.5672867426209223,0.843644730193982,1.0805276215215986
2000-03-30,53.666666666666664,26.0,6.866666666666672,22.999999999999982,2.3294366232070374,1.8827982359597817,0.44588010573198833,0.9455141246306864
2000-03-31,105.33333333333333,54.0,16.200000000000006,38.86666666666665,4.623314306652482,3.9500906364636323,1.0551200519608894,1.602987669246958
2000-04-01,49.666666666666664,54.0,15.000000000000005,31.566666666666652,2.1539579563672806,3.9500906364636323,0.9765826627639473,1.2999644013011347
2000-04-02,27.0,28.666666666666668,12.466666666666674,24.56666666666665,1.165247711228301,2.077898922853749,0.8109818932461321,1.0102429760753262
2000-04-03,63.0,33.333333333333336,8.73333333333334,19.36666666666665,2.7400599875460285,2.420224550670147,0.5674335457206636,0.7955578778465977
2000-04-04,26.333333333333332,38.666666666666664,11.13333333333334,28.599999999999984,1.1363133188012853,2.8128597950983103,0.7239327067130485,1.1770763781074445
2000-04-05,39.0,29.666666666666668,9.133333333333338,21.499999999999982,1.6874845979796493,2.151157962979644,0.5934998429269589,0.8835785618973135
2000-04-06,41.0,21.0,5.866666666666672,18.299999999999986,1.7747858055159993,1.5179889546832248,0.38082263807814876,0.7515763392001107
2000-04-07,33.666666666666664,30.0,7.066666666666673,20.099999999999984,1.455047312494795,2.17558932480002,0.45889665808898084,0.8258063223457901
2000-04-08,39.666666666666664,26.0,6.900000000000006,16.266666666666648,1.7165766766576551,1.8827982359597817,0.4480494139962321,0.6677896838179542
2000-04-09,59.0,27.333333333333332,5.900000000000007,15.299999999999983,2.5638771671124827,1.980301923007688,0.3829905413101464,0.6279811243186773
2000-04-10,75.0,42.333333333333336,13.73333333333334,25.43333333333332,3.270426395837722,3.0836693082493483,0.8937483021508541,1.046068255254906
2000-04-11,70.33333333333333,38.333333333333336,12.900000000000006,27.499999999999986,3.063848234888189,2.7882760545587137,0.8392890738926573,1.131549051217573
2000-04-12,50.333333333333336,44.333333333333336,12.700000000000008,26.999999999999986,2.1831834898130564,3.2316841210395797,0.8262232337377551,1.110861584585865
2000-04-13,53.666666666666664,34.666666666666664,11.900000000000006,28.166666666666654,2.3294366232070374,2.5182425644553197,0.773976800454923,1.15913892439925
2000-04-14,47.0,30.666666666666668,11.266666666666673,22.43333333333332,2.0371393869750287,2.2244695794910063,0.7326342418237708,0.9221117776223808
2000-04-15,61.0,29.333333333333332,7.000000000000007,16.033333333333317,2.6519307792329805,2.126732442979651,0.4545576198935253,0.6581792795369079
2000-04-16,46.333333333333336,32.666666666666664,10.366666666666674,20.299999999999983,2.0079556237762253,2.371250692628757,0.6739134647374634,0.8340574734319262
2000-04-17,50.333333333333336,35.333333333333336,8.800000000000006,20.633333333333315,2.1831834898130564,2.5672867426209223,0.5717774594834024,0.8478108924667493
2000-04-18,41.0,40.666666666666664,9.366666666666674,24.166666666666647,1.7747858055159993,2.9604857604633494,0.6087083028938567,0.9937125160958349
2000-04-19,36.333333333333336,38.666666666666664,10.63333333333334,19.233333333333317,1.5711994660721373,2.8128597950983103,0.6913086439915173,0.790059135717236
2000-04-20,60.333333333333336,45.0,14.833333333333337,26.999999999999982,2.622571178819255,3.281069605824727,0.9656795205213564,1.110861584585865
2000-04-21,58.333333333333336,37.666666666666664,11.900000000000006,23.233333333333317,2.534542751016744,2.7391262068416244,0.773976800454923,0.9551519623905103
2000-04-22,49.0,27.333333333333332,6.13333333333334,19.033333333333314,2.1247407817509556,1.980301923007688,0.39816717494343123,0.7818115849715035
2000-04-23,55.0,32.0,11.300000000000006,22.433333333333312,2.387996472122711,2.3223002522158698,0.7348097430559752,0.9221117776223808
2000-04-24,56.333333333333336,29.333333333333332,8.966666666666674,21.666666666666647,2.446589832958468,2.126732442979651,0.5826380647944163,0.890458414078843
2000-04-25,41.666666666666664,27.333333333333332,6.800000000000007,18.033333333333317,1.803902860459372,1.980301923007688,0.4415416297497199,0.7405839534720959
2000-04-26,41.666666666666664,26.0,9.933333333333339,23.76666666666665,1.803902860459372,1.8827982359597817,0.6456527076356355,0.9771847613480045
2000-04-27,35.666666666666664,32.666666666666664,9.03333333333334,20.933333333333316,1.5421489669024568,2.371250692628757,0.5869826353017471,0.860190573501618
2000-04-28,39.666666666666664,32.666666666666664,9.533333333333339,24.333333333333314,1.7165766766576551,2.371250692628757,0.6195728963148905,1.0005998789677673
2000-04-29,47.666666666666664,28.0,9.466666666666672,24.533333333333314,2.066331499444529,2.0290887532515622,0.6152269181633141,1.0088653344080711
2000-04-30,49.666666666666664,33.333333333333336,7.400000000000006,19.733333333333317,2.1539579563672806,2.420224550670147,0.48059466053704814,0.8106809655829883
2000-05-01,39.0,27.333333333333332,12.866666666666674,30.633333333333315,1.6874845979796493,1.980301923007688,0.8371113162913391,1.261286917125859
2000-05-02,27.666666666666668,31.333333333333332,5.900000000000006,17.46666666666665,1.1941903815827715,2.2733732182340205,0.3829905413101464,0.7172291157267585
2000-05-03,28.0,31.333333333333332,8.33333333333334,22.999999999999982,1.2086648217228602,2.2733732182340205,0.5413740029453606,0.9455141246306864
2000-05-04,18.0,24.666666666666668,6.066666666666673,17.799999999999983,0.7753308988577734,1.7853877724933742,0.3938307597864066,0.7309665997749182
2000-05-05,19.333333333333332,28.0,6.166666666666672,16.033333333333317,0.8330013829980443,2.0290887532515622,0.4003354527616576,0.6581792795369079
2000-05-06,42.333333333333336,25.0,4.900000000000006,19.699999999999985,1.8330282455886415,1.8097316535250263,0.3179738063951554,0.809306045668845
2000-05-07,46.333333333333336,34.666666666666664,6.7000000000000055,19.46666666666665,2.0079556237762253,2.5182425644553197,0.43503426712669935,0.7996821313121849
2000-05-08,44.333333333333336,40.666666666666664,6.366666666666672,21.266666666666648,1.920454405927563,2.9604857604633494,0.4133461030910279,0.8739475570014976
2000-05-09,52.333333333333336,38.666666666666664,9.800000000000006,25.533333333333317,2.270910267044668,2.8128597950983103,0.6369586862058574,1.0502027588576324
2000-05-10,33.0,36.0,5.966666666666672,18.233333333333317,1.4260300341402576,2.61635438325869,0.3873264882343408,0.7488281303254629
2000-05-11,45.0,44.0,11.566666666666672,20.566666666666652,1.9496131356394608,3.2070002347732496,0.7522154444169038,0.8450600585944379
2000-05-12,43.666666666666664,42.333333333333336,13.100000000000003,20.03333333333332,1.8913040159385108,3.0836693082493483,0.8523566072199618,0.8230560886939298
2000-05-13,49.666666666666664,30.0,10.100000000000003,14.599999999999987,2.1539579563672806,2.17558932480002,0.6565212906311624,0.5991640638701279
2000-05-14,45.0,25.333333333333332,5.900000000000005,12.666666666666652,1.9496131356394608,1.8340813568515912,0.3829905413101464,0.5196169515268245
2000-05-15,45.666666666666664,40.666666666666664,14.23333333333334,27.133333333333315,1.9787802074601402,2.9604857604633494,0.9264379554798863,1.1163778285398829
2000-05-16,35.0,40.333333333333336,16.500000000000004,23.533333333333317,1.5131067765005168,2.93586672085282,1.074763941884993,0.9675448201933667
2000-05-17,47.666666666666664,31.333333333333332,13.900000000000006,25.999999999999986,2.066331499444529,2.2733732182340205,0.9046436766419585,1.0694993459394286
2000-05-18,49.666666666666664,40.333333333333336,21.13333333333334,32.46666666666665,2.1539579563672806,2.93586672085282,1.3786382693066868,1.3372745378414264
2000-05-19,35.666666666666664,43.666666666666664,27.26666666666667,36.79999999999998,1.5421489669024568,3.1823222507088023,1.7822947292996938,1.5171083928032347
2000-05-20,42.333333333333336,32.666666666666664,25.76666666666667,29.633333333333315,1.8330282455886415,2.371250692628757,1.6834261739979484,1.2198631427709383
2000-05-21,51.0,34.666666666666664,21.466666666666672,26.833333333333318,2.2124173844797257,2.5182425644553197,1.4005349256957622,1.103966702824155
2000-05-22,39.666666666666664,45.666666666666664,22.33333333333334,38.59999999999999,1.7165766766576551,3.330478716361296,1.4574883686074624,1.5919023912576824
2000-05-23,40.333333333333336,45.666666666666664,25.50000000000001,40.59999999999999,1.7456770783760511,3.330478716361296,1.6658595989947456,1.6750714655537458
2000-05-24,35.666666666666664,43.0,25.900000000000006,40.36666666666665,1.5421489669024568,3.1329839835408047,1.69221059969753,1.6653648995791137
2000-05-25,18.666666666666668,36.666666666666664,21.533333333333342,25.866666666666656,0.8041620167372532,2.665445497592933,1.4049148244729581,1.0639856593668284
2000-05-26,43.666666666666664,34.0,10.066666666666672,19.933333333333323,1.8913040159385108,2.469221837542923,0.6543474801414595,0.8189308788748795
2000-05-27,49.666666666666664,25.0,4.200000000000006,16.09999999999999,2.1539579563672806,1.8097316535250263,0.2724871493128722,0.6609250157080693
2000-05-28,53.0,13.0,4.000000000000006,13.233333333333325,2.300169259729201,0.93700918689823,0.2594947502087219,0.5429259659301966
2000-05-29,50.333333333333336,25.0,4.366666666666673,12.399999999999991,2.1831834898130564,1.8097316535250263,0.28331543468269604,0.5086498734630185
2000-05-30,49.0,25.666666666666668,8.23333333333334,11.899999999999991,2.1247407817509556,1.8584368838655552,0.5348601724262547,0.4880898270683831
2000-05-31,47.666666666666664,29.333333333333332,8.433333333333339,16.333333333333325,2.066331499444529,2.126732442979651,0.5478882555070008,0.6705356821400388
2000-06-01,47.0,28.666666666666668,14.166666666666673,23.533333333333328,2.0371393869750287,2.077898922853749,0.9220787231591254,0.9675448201933667
2000-06-02,48.333333333333336,36.0,9.300000000000006,18.233333333333324,2.0955319635733938,2.61635438325869,0.6043627940077068,0.7488281303254629
2000-06-03,46.333333333333336,38.666666666666664,28.766666666666676,38.66666666666666,2.0079556237762253,2.8128597950983103,1.881259416209069,1.5946735973642268
2000-06-04,32.333333333333336,31.333333333333332,28.400000000000006,36.16666666666666,1.397021055051928,2.2733732182340205,1.8570591659097468,1.4908050838631226
2000-06-05,48.333333333333336,23.333333333333332,15.966666666666676,20.09999999999999,2.0955319635733938,1.6880704434770966,1.0398441104078504,0.8258063223457901
2000-06-06,47.0,33.333333333333336,13.700000000000008,22.73333333333332,2.0371393869750287,2.420224550670147,0.8915693684306003,0.9345005795419858
2000-06-07,42.333333333333336,39.333333333333336,21.733333333333338,35.19999999999999,1.8330282455886415,2.8620449165691175,1.4180556559503676,1.4506710671582823
2000-06-08,38.333333333333336,40.666666666666664,21.733333333333345,33.93333333333333,1.6584008399615602,2.9604857604633494,1.4180556559503676,1.3981056881819498
2000-06-09,39.666666666666664,33.333333333333336,23.600000000000012,30.06666666666666,1.7165766766576551,2.420224550670147,1.5407855631299094,1.2378113640466148
2000-06-10,41.666666666666664,39.0,15.833333333333345,27.133333333333326,1.803902860459372,2.8374494152997087,1.0311160377457274,1.1163778285398829
2000-06-11,43.0,32.0,13.466666666666677,27.566666666666652,1.862161963287079,2.3223002522158698,0.8763181499265249,1.1343076998864055
2000-06-12,46.333333333333336,29.333333333333332,4.933333333333345,10.299999999999988,2.0079556237762253,2.126732442979651,0.32014035229430693,0.42232593708986244
2000-06-13,39.666666666666664,40.333333333333336,8.900000000000011,18.933333333333323,1.7165766766576551,2.93586672085282,0.5782936819385132,0.7776880626854332
2000-06-14,43.0,40.0,16.90000000000001,25.366666666666656,1.862161963287079,2.9112535679385987,1.1009617351871892,1.0433120135005192
2000-06-15,33.666666666666664,35.333333333333336,27.066666666666677,31.93333333333332,1.455047312494795,2.5672867426209223,1.7691067030279228,1.3151631688022913
2000-06-16,36.333333333333336,34.0,27.30000000000001,34.19999999999999,1.5711994660721373,2.469221837542923,1.7844928998257181,1.4091698198960279
2000-06-17,28.333333333333332,35.333333333333336,28.633333333333344,36.96666666666665,1.2231413322329576,2.5672867426209223,1.872458660003229,1.5240314491578255
2000-06-18,45.0,28.0,23.200000000000014,31.066666666666652,1.9496131356394608,2.0290887532515622,1.5144738004496228,1.2792424836304717
2000-06-19,29.333333333333332,36.666666666666664,15.900000000000011,26.066666666666652,1.2665832889449335,2.665445497592933,1.0354799798286463,1.0722563020272746
2000-06-20,18.666666666666668,24.666666666666668,16.30000000000001,22.133333333333322,0.8041620167372532,1.7853877724933742,1.0616675910331885,0.9097244963167439
2000-06-21,38.333333333333336,30.0,11.466666666666677,18.099999999999984,1.6584008399615602,2.17558932480002,0.7456879539948114,0.7433319374634983
2000-06-22,48.333333333333336,30.0,13.000000000000009,19.833333333333318,2.0955319635733938,2.17558932480002,0.8458226288960313,0.8148058378402157
2000-06-23,42.333333333333336,26.0,8.566666666666677,14.899999999999986,1.8330282455886415,1.8827982359597817,0.5565745821470847,0.6115132219972397
2000-06-24,41.666666666666664,32.666666666666664,26.166666666666682,33.23333333333332,1.803902860459372,2.371250692628757,1.7097817278204364,1.369068085436309
2000-06-25,43.0,42.666666666666664,23.433333333333348,30.93333333333332,1.862161963287079,3.108323697615689,1.5298214999855508,1.2737173548529768
2000-06-26,45.0,45.0,26.00000000000001,33.933333333333316,1.9496131356394608,3.281069605824727,1.6987994169876064,1.3981056881819498
2000-06-27,13.333333333333334,34.666666666666664,24.26666666666668,28.399999999999988,0.5737438302969133,2.5182425644553197,1.5846536569241954,1.1687971581239465
2000-06-28,39.666666666666664,32.0,13.800000000000011,20.066666666666652,1.7165766766576551,2.3223002522158698,0.8981063107662779,0.8244311961424389
2000-06-29,37.0,23.0,13.233333333333343,16.566666666666652,1.600258276386568,1.663755653043908,0.861069236864509,0.68014726615655
2000-06-30,45.0,17.666666666666668,2.7333333333333436,10.866666666666653,1.9496131356394608,1.2755087583473657,0.17724864003125784,0.4456123911440679
2000-07-01,47.666666666666664,10.333333333333334,3.2333333333333445,13.133333333333319,2.066331499444529,0.744089073600529,0.2097061469096051,0.5388122177309107
2000-07-02,50.333333333333336,24.666666666666668,6.800000000000011,13.666666666666652,2.1831834898130564,1.7853877724933742,0.4415416297497199,0.5607541532731908
2000-07-03,41.0,36.0,9.666666666666679,15.83333333333332,1.7747858055159993,2.61635438325869,0.6282654157872214,0.6499425203892351
2000-07-04,26.666666666666668,39.333333333333336,13.466666666666677,22.166666666666654,1.1507794804218596,2.8620449165691175,0.8763181499265249,0.9111007858200182
2000-07-05,48.333333333333336,41.333333333333336,19.166666666666675,26.566666666666652,2.0955319635733938,3.0097415054053167,1.2495442095086684,1.0929358699477865
2000-07-06,37.666666666666664,40.0,18.200000000000014,28.46666666666665,1.6293254002235802,2.9112535679385987,1.1861514677999452,1.171556822840114
2000-07-07,30.333333333333332,39.333333333333336,24.46666666666668,34.73333333333332,1.3100438896505473,2.8620449165691175,1.5978177803466886,1.4313017052694388
2000-07-08,45.0,29.333333333333332,21.133333333333344,24.599999999999984,1.9496131356394608,2.126732442979651,1.3786382693066868,1.0116206365319957
2000-07-09,46.333333333333336,33.333333333333336,23.26666666666668,24.799999999999986,2.0079556237762253,2.420224550670147,1.518858620707153,1.0198869938637944
2000-07-10,41.666666666666664,41.333333333333336,21.96666666666668,31.499999999999986,1.803902860459372,3.0097415054053167,1.433388778287048,1.2972012340010997
2000-07-11,47.0,36.666666666666664,10.833333333333345,23.199999999999985,2.0371393869750287,2.665445497592933,0.7043570008726574,0.9537750720893801
